book_id,lec,prof,bk,publisher,author,serial,credit,rating,major,difficulty
208,파생상품론,김다혜,파생상품의 평가와 헷징전략(8판)(CD1장포함),퍼스트북,John C. Hull,BUS3028-01,3,4.38,3,2
209,파생상품론,신영석,Fundamentals of Futures and Options Markets,Pearson College Div,없음,BUS3028-01,3,4.38,3,2
210,기업재무전략,박흥주,Corporate Finance,McGraw Hill,"Ross, Westerfield, Jaffe, Jordan",BUS3029-01,3,4.6,3,2
211,유통관리론,박민혜,유통의 이해(3판),작은책방,류성민,BUS3032-01,3,4.05,3,2
212,중국마케팅,노은영,중국마케팅(China Marketing)(전면개정판 5판),박영사,김용준,BUS3033-01,3,4.0,3,2
213,중국마케팅,노은영,차이나 마케팅(전면개정판 4판)(양장본 HardCover),박영사,김용준,BUS3033-01,3,4.0,3,2
214,중국마케팅,엄금철,China Marketing(중국마케팅)(개정판 3판)(양장본 HardCover),박영사,김용준,BUS3033-01,3,4.0,3,2
215,중국마케팅,김용준,China Markeitng(중국마케팅),박영사,김용준,BUS3033-01,3,4.0,3,2
216,중국마케팅,김용준,차이나 마케팅,e비즈북스,없음,BUS3033-01,3,4.0,3,2
217,경영과학,조남형,경영과학(12판),시그마프레스,Bernard W Taylor,BUS3035-01,3,4.14,3,2
218,회계감사,이종은,회계감사(New ISA)(4판),신영사,"이효익, 김한수, 이종은",BUS3020-01,3,4.6,3,2
219,Financial Management,최종범,Investment Valuation,Wiley,Damodaran Aswath,GBA2005-01,3,4.4,6,1
220,Financial Management,최종범,Principles of Corporate Finance Concise,McGraw-Hill,"Richard A. Brealey, Stewart C. Myers, Franklin Allen",GBA2005-01,3,4.4,6,1
221,Intermediate Investments,신영석,"Exam Prep for Essentials of Investments by Bodie, Kane, &amp; Marcus, 6th Ed.",Mznlnx,없음,GBA2010-01,3,4.3,6,1
222,Consumer Behavior,김학균,Consumer Behavior,Cengage Learning,"Frank R Kardes, Maria L Cronley, Thomas W Cline",GBA2029-01,3,3.56,6,1
223,Intermediate Accounting I,최선화,Intermediate Accounting,Wiley,Kieso,GBA2032-01,3,4.56,6,1
224,Business Statistics II,이건웅,Statistics for Managers Using Microsoft Excel,"Pearson Education, Limited","David M Levine, David F Stephan, Kathryn A Szabat",GBA3042-01,3,3.55,6,2
225,Introduction to Microeconomics,송은지,Principles of microeconomics,Cengage Learning,Mankiw,GEC2009-01,3,3.33,7,1
226,Introduction to Microeconomics,송은지,Principles of Microeconomics,CENGAGE LEARNING,Mankiw N Gregory,GEC2009-01,3,3.33,7,1
227,IT Management,이건창,Information Technology For Management,Wiley Custom,"Efraim Turban, Carol Pollard, Gregory Wood",GBA2035-02,3,3.13,6,1
228,Advertising and Promotion Management,한영지,Advertising &amp; Promotion,McGraw-Hill,Belch,GBA3013-01,3,3.0,6,2
229,Current Topics in Finance,임태섭,Equity Asset Valuation 2/E (Hardcover),Wiley,Pinto Jerald E/ Henry Elaine/ Robinson Thomas,GBA3025-01,3,4.45,6,2
230,집단심리,권영미,Group Dynamics 5/E,Wadsworth,"Forsyth, Donelson R.",PSY3006-01,3,4.29,8,2
231,집단심리,권영미,집단역학(5판),CENGAGE LEARNING,Donelson R Forsyth,PSY3006-01,3,4.29,8,2
232,경제학원론2,김인무,거시 경제의 이해,퍼플,김인무,ECO2002-01,3,4.14,4,1
233,경제학원론2,박형수,경제학(크루그먼의)(3판),시그마프레스,"폴 크루그먼, Robin Wells",ECO2002-01,3,4.14,4,1
234,경제학원론2,박형수,경제학원론(10판),율곡출판사,"조순, 정운찬, 전성인, 김영식",ECO2002-01,3,4.14,4,1
235,경제학원론2,박형수,크루그먼의 경제학(4판),시그마프레스,"폴 크루그먼, Robin Wells",ECO2002-01,3,4.14,4,1
236,경제학원론2,박형수,크루그먼의 경제학입문(3판),시그마프레스,"폴 크루그먼, Graddy",ECO2002-01,3,4.14,4,1
237,경제학원론2,김정훈,거시경제학(9판)(양장본 HardCover),시그마프레스,그레고리 맨큐,ECO2002-01,3,4.14,4,1
238,경제학원론2,김정훈,경제학 연습: 거시편(7판),세경북스,정병열,ECO2002-01,3,4.14,4,1
239,경제학원론2,김정훈,경제학원론(최신),형지사,김봉호,ECO2002-01,3,4.14,4,1
240,미시경제학,이진형,트리니티 미시경제학(5판),윌비스,황종휴,ECO2003-02,3,4.25,4,1
241,미시경제학,장선구,객관식 경제학 미시편(3판),비앤엠북스,장선구,ECO2003-02,3,4.25,4,1
242,미시경제학,장선구,객관식 경제학(거시편)(3판),비앤엠북스,"장선구, 정영숙, 이재민",ECO2003-02,3,4.25,4,1
243,미시경제학,장선구,객관식 경제학(원샷 123)(양장본 HardCover),비앤엠북스,장선구,ECO2003-02,3,4.25,4,1
244,미시경제학,장선구,미시경제학 연습문제 해답집,박영사,"김영산, 왕규호",ECO2003-02,3,4.25,4,1
245,미시경제학,장선구,미시경제학: 수학노트와 연습문제 해답(5판),법문사,이준구,ECO2003-02,3,4.25,4,1
246,미시경제학,장선구,미시경제학: 수학노트와 연습문제 해답(6판),문우사,이준구,ECO2003-02,3,4.25,4,1
247,미시경제학,장선구,미시경제학(2판),시그마프레스,"Austan Goolsbee, Steven Levitt, Chad Syverson",ECO2003-02,3,4.25,4,1
248,미시경제학,장선구,미시경제학(2판)(양장본 HardCover),박영사,"김영산, 왕규호",ECO2003-02,3,4.25,4,1
249,미시경제학,장선구,미시경제학(예제와 함께하는)(2판),박영사,임봉욱,ECO2003-02,3,4.25,4,1
250,미시경제학,장선구,미시경제학연습(4판),율곡출판사,임봉욱,ECO2003-02,3,4.25,4,1
251,미시경제학,장선구,장선구 경제학 필기노트,지금,장선구,ECO2003-02,3,4.25,4,1
252,미시경제학,장선구,현대 경제학(양장본 HardCover),율곡출판사,"최병권, 장선구",ECO2003-02,3,4.25,4,1
253,미시경제학,송은지,Intermediate Microeconomics with Calculus,Norton,Varian,ECO2003-02,3,4.25,4,1
254,미시경제학,김용관,Intermediate Microeconomics,W.W.Norton,Varian,ECO2003-02,3,4.25,4,1
255,미시경제학,김용관,Intermediate Microeconomics a Modern Approach Workouts in Intermediate...,Gardners Books,없음,ECO2003-02,3,4.25,4,1
256,미시경제학,김용관,Macroeconomics 5/E: International Edition,Pearson,Williamson,ECO2003-02,3,4.25,4,1
257,미시경제학,김용관,경제학 연습: 미시편(7판),세경북스,정병열,ECO2003-02,3,4.25,4,1
258,미시경제학,김용관,미시경제학(7판)(양장본 HardCover),문우사,이준구,ECO2003-02,3,4.25,4,1
259,미시경제학,김용관,미시적 경제분석(중판 3판),박영사,"강태진, 유정식, 홍종학",ECO2003-02,3,4.25,4,1
260,거시경제학,김인철,Macroeconomics,Pearson,"Daron Acemoglu, David Laibson, John A List",ECO2004-01,3,2.06,4,1
261,거시경제학,장선구,거시경제론 연습문제 해설집(12판),율곡,김영식,ECO2004-01,3,2.06,4,1
262,거시경제학,장선구,거시경제론(10판),율곡출판사,"정운찬, 김영식",ECO2004-01,3,2.06,4,1
263,거시경제학,장선구,거시경제론(12판)(양장본 HardCover),율곡출판사,"정운찬, 김영식",ECO2004-01,3,2.06,4,1
264,거시경제학,장선구,거시경제학 해법(9판),시그마프레스,그레고리 맨큐,ECO2004-01,3,2.06,4,1
265,거시경제학,장선구,거시경제학(2판),박영사,"이종화, 신관호",ECO2004-01,3,2.06,4,1
266,거시경제학,장선구,정석 거시경제론(양장본 HardCover),비앤엠북스,"박환재, 장선구, 이진형",ECO2004-01,3,2.06,4,1
267,거시경제학,이근영,Macroeconomics(Global Edition),Peachpit Press,Blanchard Olivier,ECO2004-01,3,2.06,4,1
268,거시경제학,이근영,거시경제학(6판)(양장본 HardCover),시그마프레스,"Olivier Blanchard, David R Johnson",ECO2004-01,3,2.06,4,1
269,거시경제학,이근영,거시경제학(7판),시그마프레스,Olivier Blanchard,ECO2004-01,3,2.06,4,1
270,거시경제학,김영세,Macroeconomics 8/E (Paperback),Macmillan,Mankiw N Gregory,ECO2004-01,3,2.06,4,1
271,거시경제학,김영세,거시경제학(4판)(양장본 HardCover),박영사,"김경수, 박대근",ECO2004-01,3,2.06,4,1
272,거시경제학,김영세,거시경제학(5판)(양장본 HardCover),박영사,"김경수, 박대근",ECO2004-01,3,2.06,4,1
273,거시경제학,김영세,거시경제학(7판)(양장본 HardCover),시그마프레스,그레고리 맨큐,ECO2004-01,3,2.06,4,1
274,거시경제학,김영세,거시경제학(8판)(양장본 HardCover),시그마프레스,그레고리 맨큐,ECO2004-01,3,2.06,4,1
275,경제사,송병건,경제사: 세계화와 세계 경제의 역사(3판),해남,송병건,ECO2006-01,3,4.49,4,1
276,경제사,송병건,경제사(2판),해남,송병건,ECO2006-01,3,4.49,4,1
277,경제사,이성주,세계화의 풍경들(비주얼 경제사 2),아트북스,송병건,ECO2006-01,3,4.49,4,1
278,경제통계분석,김인무,경제경영통계학(3판),박영사,이종원,ECO2011-01,3,3.72,4,1
279,경제통계분석,김인무,경제경영통계학(3판)(양장본 HardCover),박영사,이종원,ECO2011-01,3,3.72,4,1
280,경제통계분석,전용일,Statistics for Business and Economics,Pearson Education Asia,Newbold,ECO2011-01,3,3.72,4,1
281,경제통계분석,전용일,Statistics for Business and Economics 8 (Paperback),Pearson Educacion,Newbold,ECO2011-01,3,3.72,4,1
282,선형대수학의응용,윤상운,Introduction to Mathematical Statistics,PEARSON,Robert V Hogg,MAE2004-01,3,5.0,9,1
283,선형대수학의응용,윤상운,Linear Algebra and Its Applications,PEARSON,David Lay,MAE2004-01,3,5.0,9,1
284,수리통계학입문,홍종선,통계적확률분포,자유아카데미,홍종선,STA2014-01,3,4.91,5,1
285,수리통계학입문,홍종선,통계적확률분포(수정보완판)(양장본 HardCover),자유아카데미,홍종선,STA2014-01,3,4.91,5,1
286,수리경제학,김용관,Microeconomic Analysis,W.W.Norton,Varian,ECO3001-01,3,4.23,4,2
287,금융정책,이근영,화폐와 금융(미쉬킨의)(11판),퍼스트북,Frederic S Mishkin,ECO3011-01,3,4.2,4,2
288,금융정책,전용일,"Economics of Money, Banking, and Financial Markets","Pearson Education, Limited",Frederic S Mishkin,ECO3011-01,3,4.2,4,2
289,금융정책,전용일,"The Economics of Money, Banking, and Financial Markets",Pearson,Frederic S Mishkin,ECO3011-01,3,4.2,4,2
290,금융정책,전용일,화폐와 금융(10판),PEARSON EDUCATION KOREA,Frederic S Mishkin,ECO3011-01,3,4.2,4,2
291,재정정책,최봉제,재정학(4판)(양장본 HardCover),다산출판사,이준구,ECO3014-01,3,4.33,4,2
292,재정정책,최봉제,재정학(5판)(양장본 HardCover),문우사,"이준구, 조명환",ECO3014-01,3,4.33,4,2
293,재정정책,최창옥,재정학과 공공정책(3판)(양장본 HardCover),시그마프레스,Jonathan Gruber,ECO3014-01,3,4.33,4,2
294,재정정책,최창옥,재정학과 공공정책(5판)(반양장),시그마프레스,Jonathan Gruber,ECO3014-01,3,4.33,4,2
295,국제금융론,조두연,International Economics 11/E,Pearson / Prentice Hall,Krugman,ECO3015-01,3,3.63,4,2
296,국제금융론,조두연,International Economics theory and policy(GE),Pearson Higher Education,krugman,ECO3015-01,3,3.63,4,2
297,국제금융론,조두연,국제경제학(10판)(양장본 HardCover),시그마프레스,"Paul R Krugman, Maurice Obstfeld, Marc J Melitz",ECO3015-01,3,3.63,4,2
298,국제통상론,정미경,국제무역론(3판),교보문고,"Robert C Feensta, Alan M Taylor",ECO3018-03,3,3.74,4,2
299,국제통상론,김영한,International Economics : Theory and Policy,Pearson Education Asia,Krugman Paul,ECO3018-03,3,3.74,4,2
300,국제통상론,김영한,The Political Economy of the World Trading System,"Oxford University Press, USA","Hoekman, Bernard M./ Kostecki, Michel M.",ECO3018-03,3,3.74,4,2
301,국제통상론,김영한,국제경제학(9판),Pearson,"Paul R Krugman, Maurice Obstfeld, Marc J",ECO3018-03,3,3.74,4,2
302,국제통상론,김영한,국제무역론(양장본 HardCover),진샘미디어,"김영한, 여택동, 이종민, 최용제",ECO3018-03,3,3.74,4,2
303,도시경제학,김호연,도시경제학(오설리반의)(7판)(양장본 HardCover),박영사,Arthur O Sullivan,ECO3025-01,3,3.0,4,2
304,도시경제학,김호연,오설리반의 도시경제학(8판)(양장본 HardCover),박영사,Arthur O'Sullivan,ECO3025-01,3,3.0,4,2
305,의료경제학,이진형,Health Economics[6e],SOUTH-WESTERNCENGAGELEARNING,REXFORD E. SANTERRE,ECO3033-01,3,3.42,4,2
306,미시경제학1,송준,Microeconomic Theory,South Western,Nicholson Walter,ECO4002-01,3,4.0,4,3
307,영어회화및작문,션노르만딘,Emma,W. W. Norton & Company,제인 오스틴,ENG3047-01,3,4.15,10,2
308,영어회화및작문,션노르만딘,MLA Handbook,Modern Language Association of America,The Modern Language Association of America,ENG3047-01,3,4.15,10,2
309,영어회화및작문,션노르만딘,Pride and Prejudice,Signet Classics,"제인 오스틴, James Eloisa, Drabble Margaret",ENG3047-01,3,4.15,10,2
310,지역통상론,차경은,국제경제통합론(개정판),시그마프레스,손병해,INT3004-01,3,3.88,11,2
311,지역통상론,차경은,국제경제통합론(양장본 HardCover),시그마프레스,손병해,INT3004-01,3,3.88,11,2
312,Mathematics for Economics,송준,[스크래치C]경제 경영수학 길잡이,지필,없음,GEC2005-01,3,4.06,7,1
313,Mathematics for Economics,송준,Fundamental Methods of Mathematical Economics,McGraw-Hill,Chiang,GEC2005-01,3,4.06,7,1
314,Mathematics for Economics,송준,경제 경영수학 길잡이(4판)(양장본 HardCover),한국맥그로힐,"Alpha C. Chiang, Kevin Wainwright",GEC2005-01,3,4.06,7,1
315,International Trade,김영한,International Economics,Worth,Feenstra,GEC3103-01,3,4.21,7,2
316,International Trade,김영한,International Economics 8/E: Theory and Policy,Addison Wesley,Krugman,GEC3103-01,3,4.21,7,2
317,International Trade,김영한,국제경제론(4판),다산출판사,김인준,GEC3103-01,3,4.21,7,2
318,International Trade,김영한,국제금융론(3판),교보문고,"Robert C Feenstra, Alan M Taylor",GEC3103-01,3,4.21,7,2
319,Game Theory,백경환,Introduction to Game Theory,Oxford USA,Osborne,GEC3105-01,3,4.24,7,2
320,Money and Banking,이승덕,Money Banking and the Financial System,Pearson Education Asia,Hubbard R Glenn,GEC3201-01,3,3.6,7,2
321,International Monetary Economics,김경수,국제경제학(핵심)(3판),시그마프레스,"Robert C Feenstra, Alan M Taylor",GEC3202-01,3,4.4,7,2
322,International Monetary Economics,김경수,국제금융론,교보문고,"Feenstra, Alan M Taylor",GEC3202-01,3,4.4,7,2
323,Econometrics,한희준,Basic Econometrics,McGraw Hill,Gujarati,GEC3204-01,3,3.07,7,2
324,Public Economics,이동원,Public Finance,McGraw-Hill,편집부,GEC3401-01,3,3.9,7,2
325,Public Economics,이동원,재정학(Rosen의)(9판),McGraw-Hill,"Rosen, Ted Gayer",GEC3401-01,3,3.9,7,2
326,통계수학,안수형,미적분학,경문사,강윤수,STA2008-01,3,4.18,5,1
327,회귀분석입문,서병태,Regression Analysis by Example,WILEY,"Samprit Chatterjee, Ali S Hadi",STA2010-01,3,4.47,5,1
328,회귀분석입문,서병태,회귀분석(예제를 통한)(4판),자유아카데미,SAMPRIT CHATTERJEE,STA2010-01,3,4.47,5,1
329,회귀분석입문,서병태,회귀분석(예제를 통한)(5판),자유아카데미,"Samprit Chatterjee, Ali S Hadi",STA2010-01,3,4.47,5,1
330,행렬대수학,안수형,Matrix Algebra Useful for Statistics,Wiley,"Shayle R Searle, Andre I Khuri",STA2017-01,3,4.17,5,1
331,표본조사론,이준석,표본조사의 이해와 활용(7판),교우사,"Richard L. Scheaffer, William Mendenhall lll, R Lyman Ott, Kenneth G Gerow",STA3025-01,3,3.31,5,2
332,보험통계,권수연,최신 보험통계학(양장본 HardCover),자유아카데미,"홍종선, 전흥기",STA3018-01,3,3.88,5,2
333,구조역학,이정윤,"Structural Analysis, Si Edition",Cengage Learning,Aslam Kassimali,CAL2002-41,3,4.5,12,1
334,구조역학,이정윤,구조해석(5판),동화기술,Aslam Kassimali,CAL2002-41,3,4.5,12,1
335,구조역학,이정윤,구조해석(양장본 HardCover),동화기술,ASLAM KASSIMALI,CAL2002-41,3,4.5,12,1
336,환경공학개론,염익태,Introduction To Environmental Engineering,Cengage Learning,Vesilind P Aarne/ Morgan Susan M/ Heine Laure,CAL2015-41,3,4.67,12,1
337,기초유체역학,이정렬,유체역학(9판),한티미디어,CROWE,CAL2016-41,3,4.0,12,1
338,창의적공학설계,남성우,창의적설계입문,생능,김용세,ERC2006-41,3,3.84,13,1
339,창의적공학설계,남성우,창의적설계입문(워크북포함)(전2권),생능출판사,김용세,ERC2006-41,3,3.84,13,1
340,창의적공학설계,전재욱,레고 마인드스톰 NXT 기반 임베디드시스템 설계,성균관대학교출판부,전재욱,ERC2006-41,3,3.84,13,1
341,기술경영개론,이지훈,기술 경영 전략 PLUS,경문사,이주성,ERC2008-41,3,4.34,13,1
342,기술경영개론,이지훈,기술경영과 혁신전략(3판),McGraw-Hill,Schilling,ERC2008-41,3,4.34,13,1
343,기술경영개론,이지훈,기술경영과 혁신전략(5판)(양장본 HardCover),McGraw-Hill Education,Melissa A Schilling,ERC2008-41,3,4.34,13,1
344,기술경영개론,이선우,기술경영학개론(양장본 HardCover),탐진,"김영준, 송경모, 민재웅, 윤지환, 조용덕",ERC2008-41,3,4.34,13,1
345,기술경영개론,조근태,기술경영과 혁신전략(4판),McGraw-Hill,Schilling,ERC2008-41,3,4.34,13,1
346,발명가를위한실천적특허법,정차호,특허법의 진보성,박영사,없음,COV3028-41,3,4.55,14,2
347,공학수치해석,이동우,Applied Numerical Methods With MATLAB for Engineers and Scientists,McGraw-Hill,Steven C Chapra,ERC2007-41,3,3.36,13,1
348,공학수치해석,이동우,Numerical Methods for Engineers,McGraw-Hill,Chapra,ERC2007-41,3,3.36,13,1
349,공학수치해석,이동우,응용수치해석(3판)(양장본 HardCover),한티미디어,Steven C Chapra,ERC2007-41,3,3.36,13,1
350,공학수치해석,이동우,응용수치해석(제2판),한국맥그로힐,STEVEN CCHAPRA,ERC2007-41,3,3.36,13,1
351,공학수치해석,남재도,MATHEMATICA를 이용한 길잡이 수치해석,미래컴,남재도 이종훈,ERC2007-41,3,3.36,13,1
352,공학수치해석,남재도,길잡이 수치해석(Mathematica와 MATLAB을 이용한),에듀컨텐츠휴피아,"남재도, 김예찬",ERC2007-41,3,3.36,13,1
353,신호및시스템,홍광석,신호와 시스템(개정2판)(2판),범한서적,SIMON HAYKIN,EEE2008-41,3,2.81,15,1
354,신호및시스템,전병우,Signals and Systems,Wiley,"Simon Haykin, Barry Van Veen",EEE2008-41,3,2.81,15,1
355,신호및시스템,유재천,Signals &amp; Systems,Pearson,Oppenheim,EEE2008-41,3,2.81,15,1
356,열역학,권오채,Fundamentals of thermodynamics,Wiley,Borgnakke,EME2007-41,3,4.85,16,1
357,열역학,권오채,fundmentals of thermodynamics,.,sonntag/Borgnakke,EME2007-41,3,4.85,16,1
358,열역학,권오채,공업열역학(7판),한티미디어,"Moran, Shapiro, Boettner, Bailey",EME2007-41,3,4.85,16,1
359,열역학,권오채,기본 열역학(Cengel의)(Core 시리즈 3),McGraw Hill,Yunus ACengel,EME2007-41,3,4.85,16,1
360,열역학,권오채,열역학(8판),텍스트북스,"Claus Borgnakke, Richard E Sonntag",EME2007-41,3,4.85,16,1
361,열역학,권오채,열역학(9판),텍스트북스,"Richard E Sonntag, Claus Borgnakke",EME2007-41,3,4.85,16,1
362,열역학,류창국,열역학(개정7판)(7판),텍스트북스,"CLAUS BORGNAKKE, RICHARD E SONNTAG",EME2007-41,3,4.85,16,1
363,유체역학,김윤제,Fluid Mechanics (SI),McGraw Hill,White,EME2008-41,3,4.0,16,1
364,유체역학,김윤제,유체역학(4판),한티미디어,"Merle C Potter, David C Wiggert, Bassem Ramadan",EME2008-41,3,4.0,16,1
365,유체역학,김윤제,유체역학(7판)(CD1장포함),McGraw-Hill,Frank M White,EME2008-41,3,4.0,16,1
366,유체역학,고한서,Fluid Mechanics,McGraw-Hill,White,EME2008-41,3,4.0,16,1
367,유체역학,고한서,White의 유체역학(8판),경문사,Frank M White,EME2008-41,3,4.0,16,1
368,동역학,휴고로드리그,Dynamics,Wiley,Benson H Tongue,EME2009-41,3,4.22,16,1
369,동역학,휴고로드리그,Dynamics: Engineering Mechanics,Wiley,Benson H Tongue,EME2009-41,3,4.22,16,1
370,동역학,휴고로드리그,Engingeering Mechanics: Dynamics,Pearson Education,Russell C Hibbeler,EME2009-41,3,4.22,16,1
371,동역학,휴고로드리그,Engingeering Mechanics: Statics,"Pearson Education, Limited",Russell C Hibbeler,EME2009-41,3,4.22,16,1
372,동역학,휴고로드리그,동역학(2판),교보문고,Tongue,EME2009-41,3,4.22,16,1
373,동역학,휴고로드리그,동역학(공업역학)(13판),프로텍미디어,"R C Hibbeler, Kai Beng Yap",EME2009-41,3,4.22,16,1
374,정역학,최현기,Engineering Mechanics STATICS SI Edition(Paperback),John Wiley & Sons Inc,Meriam J L,EME2011-41,3,4.19,16,1
375,정역학,최현기,Mechanics for Engineers: Statics(전2권),PEARSON,"RC Hibbeler, Peter Schiavone, Kai Beng Yap",EME2011-41,3,4.19,16,1
376,정역학,최현기,정역학(공업역학)(13판),프로텍미디어,"R C Hibbeler, Kai Beng Yap",EME2011-41,3,4.19,16,1
377,고체역학,김문기,Mechanics of Materials,PEARSON,Russell C Hibbeler,EME2012-41,3,4.67,16,1
378,고체역학,김문기,재료역학(9판),프로텍미디어,R C Hibbeler,EME2012-41,3,4.67,16,1
379,기계공학도를위한전기전자공학입문,최혁렬,Principles and Applications of Electrical Engineering,McGraw Hill,"Rizzoni, James Kearns",EME2016-41,3,4.01,16,1
380,기계공학도를위한전기전자공학입문,최혁렬,전기전자공학개론(5판),McGraw-Hill,Rizzoni,EME2016-41,3,4.01,16,1
381,기계공학도를위한전기전자공학입문,최혁렬,전기전자공학개론(6판),McGraw Hill,"Rizzoni, James Kearns",EME2016-41,3,4.01,16,1
382,확률및랜덤프로세스,정민영,확률 및 랜덤 프로세스(3판),자유아카데미,Alberto Leon-Garcia,ICE2003-41,3,4.28,17,1
383,확률및랜덤프로세스,박현진,"Probability, Statistics and Random Processes for Electrical Engineering",Prentice-Hall,Leon-Garcia,ICE2003-41,3,4.28,17,1
384,확률및랜덤프로세스,박현진,확률 및 랜덤 프로세스(한글3판)(3판),자유아카데미,ALBERTO LEON GARCIA,ICE2003-41,3,4.28,17,1
385,자료구조개론,염익준,윤성우의 열혈 자료구조,오렌지미디어,윤성우,SWE2015-01,3,4.48,18,1
386,자료구조개론,이준원,C로 쓴 자료구조론(2판),교보문고,"Horowitz, SAHNI, ANDERSON-FREED",SWE2015-01,3,4.48,18,1
387,자료구조개론,이준원,Fundamentals of Data Structures in C,Silicon Press,Horowitz Ellis,SWE2015-01,3,4.48,18,1
388,알고리즘개론,조대호,Introduction to Algorithms(양장본 HardCover),한빛아카데미,"토머스 코멘, 찰스 레이서손, 로날드 리베스트, 클리포드 스타인",SWE2016-41,3,4.16,18,1
389,알고리즘개론,허재필,INTRODUCTION TO ALGORITHMS 2/E,한빛미디어,THOMAS HCORMEN,SWE2016-41,3,4.16,18,1
390,디스플레이공학,김상수,디스플레이 공학 1(LCD),청범출판사,김상수 외,EEE3009-41,3,4.4,15,2
391,디스플레이공학,이준신,디스플레이 공학개론,홍릉과학출판사,"이준신, 김도영, 모연곤, 배병성, 송장근",EEE3009-41,3,4.4,15,2
392,응용열역학,김근형,Thermodynamics,McGraw-Hill,Cengel,EME3006-41,3,4.5,16,2
393,에너지와환경,류창국,에너지 과학,한티미디어,"John Andrews, Nick Jelley",EME3015-41,3,4.38,16,2
394,에너지와환경,이창구,Energy Science,"Oxford University Press, USA","John Andrews, Nick Jelley",EME3015-41,3,4.38,16,2
395,에너지와환경,이창구,Energy Science: Principles Technologies and Impacts,Oxford University Press,Andrews John,EME3015-41,3,4.38,16,2
396,기계요소설계,이상원,기계설계(최신),학진북스,정남용,EME3021-41,3,3.0,16,2
397,계측공학,석지원,"Theory and Design for Mechanical Measurement, 3rd Edition(Hard 560PP)",Wiley,없음,EME3022-41,3,4.56,16,2
398,계측공학,석지원,Theory and Design for Mechanical Measurements,Wiley,Figliola Richard S,EME3022-41,3,4.56,16,2
399,계측공학,석지원,기계계측공학(6판),시그마프레스,"Figliola, Beasley",EME3022-41,3,4.56,16,2
400,생산시스템,강무진,현대 생산자동화와 CIM(3판),시그마프레스,MIKELL P GROOVER,EME3024-41,3,4.31,16,2
401,생산시스템,강무진,현대 생산자동화와 CIM(4판),시그마프레스,Mikell P Groover,EME3024-41,3,4.31,16,2
402,제어공학,김훈모,Automatic Control Systems,McGRAW HILL,"Farid Golnaraghi, Benjamin C kuo",EME3025-41,3,2.28,16,2
403,제어공학,김훈모,"Automatic Control Systems, 9/E",Wiley,"Golnaraghi Farid, Kuo Benjamin C",EME3025-41,3,2.28,16,2
404,제어공학,김훈모,자동제어(Kuo의)(10판),Mcgraw Hill,"Farid Golnaraghi, Benjamin C Kuo",EME3025-41,3,2.28,16,2
405,제어공학,김훈모,자동제어(KUO의)(9판),퍼스트북,"FARID GOLNARAGHI, BENJAMIN C KUO",EME3025-41,3,2.28,16,2
406,윤활공학,이영제,Friction and Wear of Materials,Wiley,Rabinowicz Ernest,EME3034-41,3,4.09,16,2
407,데이터마이닝,이종석,데이터마이닝 기법과 응용,한나래아카데미,전치혁,ESM3061-41,3,4.36,19,2
408,전산제도,최재붕,기본에 충실한 인벤터(2016),세진북스,"신순욱, 고성우",EME2006-41,1,4.64,16,1
409,전력전자시스템해석,이병국,전력계통 해석 및 설계(6판),북스힐,"glover, Thomas J Overbye, Mulukla SSarma",ECE4247-41,3,4.8,20,3
410,경제성공학,임동준,Engineering Economy (Paperback),MCGRAW-HILL Higher Education,Blank,ESM2003-41,3,3.6,19,1
411,기술관리,조근태,세계미래보고서 2045,교보문고,"박영숙, 제롬 글렌, 테드 고든",ESM2006-41,3,4.54,19,1
412,제조시스템공학,노상도,Introduction to Manufacturing Processes (Paperback),John Wiley & Sons Inc,Campbell John,ESM3033-41,3,3.4,19,2
413,제조시스템공학,노상도,핵심 제조공학,한티미디어,Mikell P Groover,ESM3033-41,3,3.4,19,2
414,제조시스템공학,노상도,현대제조공학. 4/E(4판)(DVD1장포함)(반양장),ITC,Mikel P Groover,ESM3033-41,3,3.4,19,2
415,제조시스템공학,노상도,현대제조공학(Fundamentals of Midern Manufacturing,대웅,Mikell PGroover,ESM3033-41,3,3.4,19,2
416,경영과학(OR)및실습1,이희상,Opeartions Management,McGraw Hill,Stevenson,ESM2001-41,3,3.05,19,1
417,경영과학(OR)및실습1,이희상,경영과학(9판),지필미디어,"Frederck S Hillier, Gerald J Lieberman",ESM2001-41,3,3.05,19,1
418,경영과학(OR)및실습1,이희상,경영과학(CD1장포함),지필,"Frederick S. Hillier, LIEBERMAN",ESM2001-41,3,3.05,19,1
419,시뮬레이션및실습,김윤배,Simio와 시뮬레이션,교보문고,Sturrock,ESM3023-41,3,2.23,19,2
420,시뮬레이션및실습,김윤배,"Simulation Modeling and Analysis, 5/E",McGraw Hill,Law,ESM3023-41,3,2.23,19,2
421,품질경영,박영택,품질경영론(박영택)(개정판)(양장본 HardCover),KSAM,박영택,ESM3075-I1,3,4.78,19,2
422,품질경영,박영택,품질경영론(박영택)(양장본 HardCover),한국표준협회미디어,박영택,ESM3075-I1,3,4.78,19,2
423,재료전자기학,염근영,Engineering Electromagnetics,McGraw-Hill,Hayt,EAM2040-41,3,4.35,21,1
424,재료전자기학,염근영,Hayt의 전자기학(9판),McGraw Hill Education,"William H Hayt jr, John A Buck",EAM2040-41,3,4.35,21,1
