0,1,2,3,4,5
Intermediate Macroeconomic Theory,김영세,[<h3>Macroeconomics 6/E</h3>],Mankiw N Gregory,Worth,"10,000원39,000원"
Intermediate Macroeconomic Theory,김영세,[<h3>거시경제학(8판)(양장본 HardCover)</h3>],그레고리 맨큐,시그마프레스,"10,000원25,000원"
Intermediate Macroeconomic Theory,김영세,[<h3>거시경제학(9판)(양장본 HardCover)</h3>],그레고리 맨큐,시그마프레스,"5,000원39,000원"
Intermediate Macroeconomic Theory,김경수,[<h3>거시경제학 해법(9판)</h3>],그레고리 맨큐,시그마프레스,"5,000원10,000원"
Intermediate Macroeconomic Theory,김경수,[<h3>거시경제학(5판)(양장본 HardCover)</h3>],"김경수, 박대근",박영사,"16,000원36,000원"
Intermediate Macroeconomic Theory,김경수,[<h3>거시경제학(9판)(양장본 HardCover)</h3>],그레고리 맨큐,시그마프레스,"5,000원39,000원"
Intermediate Macroeconomic Theory,김경수,[<h3>국제금융론(3판)</h3>],"Robert C Feenstra, Alan M Taylor",교보문고,"12,000원32,000원"
Statistical Analysis for Economics,송은지,[<h3>Statistics for Management &amp; Economics</h3>],Keller,Cengage Learning,"5,000원20,000원"
Statistical Analysis for Economics,송은지,[<h3>Statistics for Management and Economics</h3>],Gerald Keller,Cengage Learning,"10,000원49,000원"
Econometrics,한희준,[<h3>Basic Econometrics</h3>],Gujarati,McGraw Hill,"30,000원43,000원"
International Corporate Finance,김성현,[<h3>International Corporate Finance</h3>],J. Ashok Robin,McGraw-Hill,"37,000원"
Asset Pricing,황수성,[<h3>재무경제학</h3>],"황수성, 신진호",피앤씨미디어,"26,000원"
Fiscal Policy,이준상,[<h3>Public Finance</h3>],"Rosen, Gayer Ted",McGraw-Hill Higher Education,"15,000원35,000원"
Fiscal Policy,이준상,[<h3>Public Finance</h3>],편집부,McGraw-Hill,"13,000원38,000원"
Fiscal Policy,이준상,[<h3>재정학(Rosen의)(9판)</h3>],"Rosen, Ted Gayer",McGraw-Hill,"10,000원33,000원"
Fiscal Policy,이준상,[<h3>재정학과 공공정책(3판)(양장본 HardCover)</h3>],Jonathan Gruber,시그마프레스,"17,000원27,000원"
Fiscal Policy,이준상,[<h3>재정학과 공공정책(5판)(반양장)</h3>],Jonathan Gruber,시그마프레스,"24,000원39,000원"
Health Economics,이진형,[<h3>Health Economics[6e]</h3>],REXFORD E. SANTERRE,SOUTH-WESTERNCENGAGELEARNING,"36,000원"
재료역학,박선규,[<h3>재료역학(개정판 9판)</h3>],"James M Gere, Barry J Goodno",Cengage Learning,"20,000원45,000원"
재료역학,이정윤,[<h3>Beer의 재료역학(G/E)(6판)</h3>],"Ferdinand P Beer, ERussell Johnston Jr, John T Dewolf, David F Mazurek",McGraw Hill,"38,000원"
재료역학,이정윤,[<h3>Beer의 재료역학(수정판 6판)</h3>],"Ferdinand P Beer, E Russell Johnstonm Jr, John T Dewolf, David F Mazurek",경문사,"25,000원38,000원"
재료역학,이정윤,[<h3>Mechanics of Materials</h3>],"Beer, E Russel Johnston Jr, John Dewolf, David Mazurek",McGraw-Hill,"5,000원41,000원"
재료역학,이정윤,[<h3>구조해석(양장본 HardCover)</h3>],ASLAM KASSIMALI,동화기술,"14,000원35,000원"
재료역학,이정윤,[<h3>재료역학(9판)</h3>],R C Hibbeler,프로텍미디어,"25,000원39,000원"
철근콘크리트구조1,이정윤,[<h3>철근콘크리트구조(2012 설계기준)(2판)(양장본 HardCover)</h3>],이정윤,동화기술,"30,000원"
토질역학,유충식,[<h3>Principles of Geotechnical Engineering (Paperback)</h3>],Das Braja M,Cengage Learning,"15,000원39,000원"
측량정보학및실습,윤홍식,[<h3>측량정보공학(개정판 3판)</h3>],조규전,양서각,"4,000원25,000원"
부정정구조물의해석,김문영,[<h3>구조해석(4판)(CD1장포함)(양장본 HardCover)</h3>],"Jack C McCormac, 권순덕, 김성보, 이영욱, 윤태호",동화기술,"23,000원30,000원"
열전달,고한서,[<h3>Incropera's Principles of Heat and Mass Transfer</h3>],"Frank P Incropera, David P DeWitt, Theodore L Bergman, Adrienne S Lavine",Wiley,"10,000원45,000원"
열전달,고한서,[<h3>Principles of Heat and Mass Transfer</h3>],Incropera,Wiley,"15,000원43,000원"
열전달,고한서,[<h3>열전달(7판)</h3>],"Incropera, Dewitt, Bergman, Lavine",교보문고,"20,000원40,000원"
열전달,이진기,[<h3>An Introduction to Mass and Heat Transfer: Principles of Analysis and...</h3>],Middleman Stanley,John Wiley & Sons Inc,"65,000원"
열전달,이진기,[<h3>Incropera's Principles of Heat and Mass Transfer</h3>],"Frank P Incropera, David P DeWitt, Theodore L Bergman, Adrienne S Lavine",Wiley,"10,000원45,000원"
열전달,이진기,[<h3>Principles of Heat and Mass Transfer</h3>],Incropera,Wiley,"15,000원43,000원"
열전달,이진기,[<h3>열전달(8판)</h3>],"Frank P. Incropera, David P DeWitt, hedore L Bergman, Adrienne S Lavine",텍스트북스,"28,000원40,000원"
공학수치해석,남재도,[<h3>MATHEMATICA를 이용한 길잡이 수치해석</h3>],남재도 이종훈,미래컴,"20,000원"
공학수치해석,남재도,[<h3>길잡이 수치해석(Mathematica와 MATLAB을 이용한)</h3>],"남재도, 김예찬",에듀컨텐츠휴피아,"21,000원"
기술경영개론,이지훈,[<h3>기술 경영 전략 PLUS</h3>],이주성,경문사,"4,000원14,000원"
기술경영개론,이지훈,[<h3>기술경영과 혁신전략(3판)</h3>],Schilling,McGraw-Hill,"5,000원27,000원"
기술경영개론,이지훈,[<h3>기술경영과 혁신전략(5판)(양장본 HardCover)</h3>],Melissa A Schilling,McGraw-Hill Education,"9,000원30,000원"
물리화학1,이진용,[<h3>Quantitative Chemical Analysis (Revised)</h3>],Harris Daniel C,Freeman,"30,000원102,050원"
물리화학1,이진용,"[<h3>물리화학: 양자, 물질, 변화(2판)</h3>]","Peter Atkins, Jullo de Paula, Ronald Frirfman",자유아카데미,"48,000원"
반도체공학개론,이후정,[<h3>Solid State Electronic Devices(Global Edition)</h3>],Ben Streetman,Pearson Higher Education,"10,000원44,000원"
반도체공학개론,이후정,[<h3>반도체공정개론</h3>],Jaeger,교보문고,"5,000원18,000원"
반도체공학개론,정원국,[<h3>고체전자공학(7판)(양장본 HardCover)</h3>],"Ben G Streetman, Sanjay Kumar Banerjee",성진미디어,"15,000원35,000원"
박막재료공정,염근영,[<h3>Materials Science of Thin Films</h3>],Ohring Milton,Academic,"119,000원"
열역학,권오채,[<h3>Fundamentals of thermodynamics</h3>],Borgnakke,Wiley,"25,000원42,000원"
열역학,권오채,[<h3>fundmentals of thermodynamics</h3>],sonntag/Borgnakke,.,"20,000원45,000원"
열역학,권오채,[<h3>공업열역학(7판)</h3>],"Moran, Shapiro, Boettner, Bailey",한티미디어,"20,000원37,000원"
열역학,권오채,[<h3>기본 열역학(Cengel의)(Core 시리즈 3)</h3>],Yunus ACengel,McGraw Hill,"11,000원33,000원"
열역학,권오채,[<h3>열역학(8판)</h3>],"Claus Borgnakke, Richard E Sonntag",텍스트북스,"19,000원38,000원"
열역학,권오채,[<h3>열역학(9판)</h3>],"Richard E Sonntag, Claus Borgnakke",텍스트북스,"30,000원38,000원"
열역학,류창국,[<h3>Fundamentals of thermodynamics</h3>],Borgnakke,Wiley,"25,000원42,000원"
열역학,류창국,[<h3>열역학(8판)</h3>],"Claus Borgnakke, Richard E Sonntag",텍스트북스,"19,000원38,000원"
열역학,류창국,[<h3>열역학(개정7판)(7판)</h3>],"CLAUS BORGNAKKE, RICHARD E SONNTAG",텍스트북스,"5,000원35,000원"
