0,1,2,3,4,5,6
전공,EAM3081-41,반도체소자,김선국,월15:00-16:15【26223】수16:30-17:45【26223】,3,
전공,EAM2050-41,디스플레이재료실험,조형균,수18:00-19:15【26108】수19:30-20:45【26108】,2,
전공,EAM2050-42,디스플레이재료실험,양철웅,수18:00-19:15【26110】수19:30-20:45【26110】,2,
전공,EAM2050-43,디스플레이재료실험,조형균,목18:00-19:15【26110】목19:30-20:45【26110】,2,
전공,EAM2053-41,재료분석실험,김정구,화18:00-18:50【26108】화19:00-19:50【26108】화20:00-20:50【26108】화21:00-21:45【26108】,2,
전공,EAM2053-42,재료분석실험,김정구,월18:00-18:50【26311】월19:00-19:50【26311】월20:00-20:50【26311】월21:00-21:45【26311】,2,
전공,EAM2054-41,신소재공정실험,김득중,월18:00-18:50【26108】월19:00-19:50【26108】월20:00-20:50【26108】월21:00-21:45【26108】,2,
전공,EAM2054-42,신소재공정실험,김영직,월18:00-18:50【26110】월19:00-19:50【26110】월20:00-20:50【26110】월21:00-21:45【26110】,2,
전공,EAM2054-43,신소재공정실험,김득중,화18:00-18:50【26110】화19:00-19:50【26110】화20:00-20:50【26110】화21:00-21:45【26110】,2,
전공,BIO3004-41,미생물학,조홍백,월12:00-13:15【31213】수13:30-14:45【31213】,3,
전공,ECH2005-41,화공열역학1,방석호,월12:00-13:15【26505】수13:30-14:45【26505】,3,
전공,ECH2005-42,화공열역학1,배종욱,화09:00-10:15【26505】목10:30-11:45【26505】,3,
전공,ECH2005-43,화공열역학1,안정호,화09:00-10:15【26502】목10:30-11:45【26502】,3,
전공,ECH2005-44,화공열역학1,엄숭호,화12:00-13:15【27111】목13:30-14:45【27111】,3,
전공,ECH2005-45,화공열역학1,이동현,화10:30-11:45【26505】목09:00-10:15【26505】,3,
전공,ECH2018-41,공업물리화학2,안정호,화12:00-13:15【26223】목13:30-14:45【26223】,3,
전공,ECH2018-42,공업물리화학2,조슈아잭맨,월16:30-17:45【26515】수15:00-16:15【26515】,3,
전공,ECH2018-43,공업물리화학2,조성민,화09:00-10:15【26507】목10:30-11:45【26507】,3,
전공,ECH2020-41,공업유기화학2,남성우,화15:00-16:15【26505】목16:30-17:45【26505】,3,
전공,ECH2020-42,공업유기화학2,정동준,월13:30-14:45【26502】수12:00-13:15【26502】,3,
전공,ECH2032-41,화공열및물질전달,김덕준,월09:00-10:15【26505】수10:30-11:45【26505】,3,
전공,ECH2032-42,화공열및물질전달,남재도,화15:00-16:15【26507】목16:30-17:45【26507】,3,
전공,ECH2032-43,화공열및물질전달,방창현,화16:30-17:45【26311】목15:00-16:15【26311】,3,
전공,ECH2032-44,화공열및물질전달,이용철,월09:00-10:15【26507】수10:30-11:45【26507】,3,
전공,ECH2033-41,고분자공학입문,김진환,금09:00-10:15【26505】금10:30-11:45【26505】,3,
전공,ECH2033-42,고분자공학입문,이준영,월15:00-16:15【26507】수16:30-17:45【26507】,3,
전공,ECH3016-41,분리공정,조성민,화15:00-16:15【26308】목16:30-17:45【26308】,3,
전공,ECH3053-41,반응공학,배종욱,화12:00-13:15【26502】목13:30-14:45【26502】,3,
전공,ECH3053-42,반응공학,엄숭호,화13:30-14:45【26421】목12:00-13:15【26421】,3,
전공,ECH3053-43,반응공학,유필진,월10:30-11:45【26505】수09:00-10:15【26505】,3,
전공,ECH3053-44,반응공학,이동엽,금18:00-19:15【26505】금19:30-20:45【26505】,3,
전공,ECH3053-45,반응공학,임용택,월13:30-14:45【26507】수12:00-13:15【26507】,3,
전공,ECH3055-41,화공및고분자종합설계,김윤철,화09:00-10:15【27117】화10:30-11:45【27117】,3,
전공,EEE2013-41,전자회로1,박진홍,화13:30-14:45【26505】목12:00-13:15【26505】,3,
전공,ECH2010-41,공정제어,방창현,금12:00-13:15【26505】금13:30-14:45【26505】,3,
전공,ECH2010-42,공정제어,이동엽,금12:00-13:15【26507】금13:30-14:45【26507】,3,
전공,ECH2011-41,화공기기분석,김영준,월15:00-16:15【26505】수16:30-17:45【26505】,3,
전공,ECH2011-42,화공기기분석,김인회,월16:30-17:45【26505】수15:00-16:15【26505】,3,
전공,ECH2030-41,융복합소재개론,김진웅,월15:00-16:15【26310】수16:30-17:45【26310】,3,
전공,ECH3009-41,환경화학공학,김병우,화16:30-17:45【26507】목15:00-16:15【26507】,3,
전공,ECH3010-41,에너지공학,한귀영,화10:30-11:45【26502】목09:00-10:15【26502】,3,
전공,ECH3015-41,이동현상론,권영돈,월12:00-13:15【26507】수13:30-14:45【26507】,3,
전공,ECH3030-41,화학공학현장실습2,김윤철,미지정,3,
전공,ECH3031-41,화학공학현장실습4,신현길,미지정,5,
전공,ECH3035-41,화학공학현장실습1,김윤철,미지정,2,
전공,ECH3036-41,화학공학현장실습3,신성희,미지정,4,
전공,ECH3059-41,생명화학소재,박재형,수09:00-10:15【26308】수10:30-11:45【26308】,3,
전공,ECH3063-41,메디컬생체재료,정동준,월12:00-13:15【26502】수13:30-14:45【26502】,3,
전공,ECH3025-41,화학공학실험2,이기라,목18:00-18:50【24103B】목19:00-19:50【24103B】목20:00-20:50【24103B】목21:00-21:45【24103B】,2,
전공,ECH3025-42,화학공학실험2,김재윤,화18:00-18:50【24103B】화19:00-19:50【24103B】화20:00-20:50【24103B】화21:00-21:45【24103B】,2,
전공,ECH3025-43,화학공학실험2,이영관,금13:00-13:50【24103B】금14:00-14:50【24103B】금15:00-15:50【24103B】금16:00-16:50【24103B】,2,
전공,ECH3025-44,화학공학실험2,이영관,월13:00-13:50【24103B】월14:00-14:50【24103B】월15:00-15:50【24103B】월16:00-16:50【24103B】,2,
전공,ECH3025-45,화학공학실험2,이기라,월18:00-18:50【24103B】월19:00-19:50【24103B】월20:00-20:50【24103B】월21:00-21:45【24103B】,2,
전공,ECH3025-46,화학공학실험2,이동현,수18:00-18:50【24103B】수19:00-19:50【24103B】수20:00-20:50【24103B】수21:00-21:45【24103B】,2,
전공,ECH3025-47,화학공학실험2,김인회,금18:00-18:50【24103B】금19:00-19:50【24103B】금20:00-20:50【24103B】금21:00-21:45【24103B】,2,
전공,ECH3056-41,화공및고분자기초실험,김재윤,월19:00-19:50【24209】월20:00-20:50【24209】,1,
전공,ECH3056-42,화공및고분자기초실험,이영관,화19:00-19:50【24209】화20:00-20:50【24209】,1,
전공,ECH3056-43,화공및고분자기초실험,이동현,목19:00-19:50【24209】목20:00-20:50【24209】,1,
전공,ECH3056-44,화공및고분자기초실험,이영관,수19:00-19:50【24209】수20:00-20:50【24209】,1,
전공,ECH4001-41,기기분석특론,이기라,월12:00-13:15【26513】월13:30-14:45【26513】,3,
전공,ECH4007-41,화학공학세미나2,김인회,목16:00-16:50【26515】,1,
전공,ECH4007-42,화학공학세미나2,배종욱,목17:00-17:50【26504】,1,
전공,ECH4009-41,기초양자화학,조슈아잭맨,수18:00-19:15【26505】수19:30-20:45【26505】,3,
전공,IEC4007-01,글로벌시대의경제,변형호,화09:00-10:15【90109】화10:30-11:45【90109】,3,
전공,IEC4008-01,아시아문화의이해,최원경,목15:00-16:15【90109】목16:30-17:45【90109】,3,
전공,IEC4009-01,현대한국사회와문화,신의항,수09:00-10:15【90209】수10:30-11:45【90209】,3,
전공,IEC4010-01,한국의정치와경제발전,유철,월12:00-13:15【90109】월13:30-14:45【90109】,3,
전공,IEC4014-01,동서양문화지평비교,라지브구마르,화15:00-16:15【9B321】화16:30-17:45【9B321】,3,
전공,COS2009-01,한국철학사상사,김준태,목09:00-10:15【31703】목10:30-11:45【31703】,3,
전공,DKL2009-01,현대시의이해,임수경,화13:30-14:45【31605】목12:00-13:15【31605】,3,
전공,IKS2003-01,한국의역사와문화,김도형,화13:30-14:45【9B320】목12:00-13:15【9B320】,3,
전공,IKS2006-01,한국의예술과대중문화,김수진,금12:00-13:15【9B320】금13:30-14:45【9B320】,3,
전공,IKS2008-01,학술적글쓰기실습,손숙자,화09:00-10:15【90209】화10:30-11:45【90209】,3,
전공,IKS2008-02,학술적글쓰기실습,류진희,금15:00-16:15【9B320】금16:30-17:45【9B320】,3,
전공,IKS2013-01,Modern Korean History and Culture,한지은,화09:00-10:15【33203】화10:30-11:45【33203】,3,
전공,IKS2014-01,Introduction to Korean Cinema,장영은,수09:00-10:15【33203】수10:30-11:45【33203】,3,
전공,IKS2014-02,Introduction to Korean Cinema,손성준,금09:00-10:15【9B320】금10:30-11:45【9B320】,3,
전공,IKS2017-01,한국의전통예술,고연희,화15:00-16:15【9B320】목16:30-17:45【9B320】,3,
전공,IKS2018-01,한국의도시문화,김경호,월13:30-14:45【9B320】수12:00-13:15【9B320】,3,
전공,IKS2019-01,한국문화읽기,하영휘,화12:00-13:15【9B320】목13:30-14:45【9B320】,3,
전공,IKS2020-01,한국현대사회와여성,고은미,화16:30-17:45【9B320】목15:00-16:15【9B320】,3,
전공,PSD2013-01,한국정치론,전재호,수18:00-19:15【33301】수19:30-20:45【33301】,3,
전공,SOC2003-01,정치사회학,김보미,화15:00-16:15【61606】목16:30-17:45【61606】,3,
전공,COS2012-01,논쟁으로보는한국성리학,이천승,수09:00-10:15【31706】수10:30-11:45【31706】,3,
전공,IKS2012-01,한국사회와커뮤니케이션,김경신,월09:00-10:15【9B320】월10:30-11:45【9B320】,3,
전공,IKS2022-01,한국어고급문장2,한기형,월15:00-16:15【9B320】수16:30-17:45【9B320】,3,
전공,IKS2024-01,인류학으로읽는한국문화2,김지영,목09:00-10:15【9B320】목10:30-11:45【9B320】,3,
전공,IKS2026-01,한국정치문화의이해,배항섭,월12:00-13:15【9B320】수13:30-14:45【9B320】,3,
전공,IKS3001-01,한국의민족주의와동아시아,임우경,월16:30-17:45【9B320】수15:00-16:15【9B320】,3,
전공,PSY3040-01,뇌와마음,민수정,월09:00-10:15【61806】수10:30-11:45【61806】,3,
전공,CLA2003-01,인문학명저산책,김금남,금12:00-13:15【31707】금13:30-14:45【31707】,3,
전공,CLA2003-02,인문학명저산책,오윤희,월09:00-10:15【31603】수10:30-11:45【31603】,3,
전공,CLA2003-03,인문학명저산책,김종엽,금15:00-16:15【31703】금16:30-17:45【31703】,3,
전공,DKL2007-01,고전시가의이해,정인숙,월13:30-14:45【31507】수12:00-13:15【31507】,3,
전공,FRE2013-01,프랑스문학산책,이지순,월15:00-16:15【31503】수16:30-17:45【31503】,3,
전공,KLC2016-01,중급한문,안대회,화09:00-10:15【31708】목10:30-11:45【31708】,3,
전공,LIT2002-01,희랍어독해연습,김태경,금09:00-10:15【31613】금10:30-11:45【31613】,3,
전공,CLA3007-01,동아시아의현대고전,최진석,금12:00-13:15【31701】금13:30-14:45【31701】,3,
전공,COS3042-01,유가고전영어강독,김도일,금09:00-10:15【31507】금10:30-11:45【31507】,3,
전공,DKL3029-01,조선후기소설강독,이지하,화15:00-16:15【31502】목16:30-17:45【31502】,3,
전공,HIS2016-01,한국사사료강독,조성산,월15:00-16:15【31507】수16:30-17:45【31507】,3,
전공,HIS3035-01,역사학명저의이해,박기수,화15:00-16:15【31507】목16:30-17:45【31507】,3,
전공,KLC3021-01,동아시아의한문학,신로사,화12:00-13:15【31702】목13:30-14:45【31702】,3,
전공,KLC3027-01,열하일기깊이읽기,김영진,월16:30-17:45【31708】수15:00-16:15【31708】,3,
전공,CCS2001-01,문화를보는눈,이지희,월16:30-17:45【31706】수15:00-16:15【31706】,3,
전공,DKL2008-01,현대문학사,천정환,화12:00-13:15【31706】목13:30-14:45【31706】,3,
전공,DKL2008-02,현대문학사,한기형,월12:00-13:15【31706】수13:30-14:45【31706】,3,
전공,DKL2010-01,현대비평의이해,황호덕,화12:00-13:15【31604】목13:30-14:45【31604】,3,
전공,DKL2015-01,현대문화론,천정환,화15:00-16:15【31408】목16:30-17:45【31408】,3,
전공,DKL2015-02,현대문화론,이혜령,수09:00-10:15【31507】수10:30-11:45【31507】,3,
전공,DKL2019-01,고전문학사,박해남,수09:00-10:15【31609】수10:30-11:45【31609】,3,
전공,GCC2007-01,영상콘텐츠의기획과창작,전우형,목09:00-10:15【33401】목10:30-11:45【33401】,3,
전공,GCC3008-01,문화콘텐츠와서사예술,조은정,금15:00-16:15【31506】금16:30-17:45【31506】,3,
전공,GCC3012-01,현대성·글로컬문화커뮤니티·한류,김수림,월13:30-14:45【31709】수12:00-13:15【31709】,3,
전공,GCC3012-02,현대성·글로컬문화커뮤니티·한류,박철현,금09:00-10:15【31709】금10:30-11:45【31709】,3,
전공,JAP2024-01,일본대중문화리서치,김동건,화15:00-16:15【31512】목16:30-17:45【31512】,3,
전공,JAP2027-01,일본현대사회와동아시아,박이진,월15:00-16:15【31511】수16:30-17:45【31511】,3,
전공,KLC2011-01,역대한시선독2,강지희,금15:00-16:15【31708】금16:30-17:45【31708】,3,
전공,CCS3009-01,소수자문학읽기,전성규,화12:00-13:15【31709】목13:30-14:45【31709】,3,
전공,CCS3010-01,영화이론과비평,이영재,금15:00-16:15【31707】금16:30-17:45【31707】,3,
전공,CCS3012-04,서브컬처와팬덤문화,이용범,화13:30-14:45【31311】목12:00-13:15【31311】,3,
전공,CLA3106-01,번역으로읽는한국문학과동아시아문학,황호덕,목09:00-10:15【31608】목10:30-11:45【31608】,3,
전공,DKL2013-01,국어형태론,노명희,화13:30-14:45【31511】목12:00-13:15【31511】,3,
전공,DKL3002-01,국어의미론,정희창,월09:00-10:15【31604】월10:30-11:45【31604】,3,
전공,DKL3004-01,국어사,하정수,금09:00-10:15【31306B】금10:30-11:45【31306B】,3,
전공,DKL3006-01,고전소설론,이지하,월13:30-14:45【31601】수12:00-13:15【31601】,3,
전공,DKL3017-01,비교문학.문화론,박진영,월16:30-17:45【31605】수15:00-16:15【31605】,3,
전공,DKL3019-01,시창작연습,김주대,금12:00-13:15【31306B】금13:30-14:45【31306B】,3,
전공,DKL3030-01,한국한문학의이해,이철희,목09:00-10:15【31503】목10:30-11:45【31503】,3,
전공,DKL3034-01,학교문법론,정희창,화09:00-10:15【31609】화10:30-11:45【31609】,3,
전공,DKL3034-02,학교문법론,김지혜,화09:00-10:15【31506】화10:30-11:45【31506】,3,
전공,DKL3040-01,대중서사론,임형택,화16:30-17:45【31603】목15:00-16:15【31603】,3,
전공,DKL3040-02,대중서사론,이용희,금15:00-16:15【31503】금16:30-17:45【31503】,3,
전공,DKL3044-01,분단과이산의한국문학,이혜령,금12:00-13:15【31609】금13:30-14:45【31609】,3,
전공,GCC3011-01,방송콘텐츠의기획과창작,이승희,금12:00-13:15【31702】금13:30-14:45【31702】,3,
전공,GCC3018-01,게임과현실,나보라,목18:00-19:15【31507】목19:30-20:45【31507】,3,
전공,JAP3028-01,일본문화와영화,이영재,금12:00-13:15【31506】금13:30-14:45【31506】,3,
전공,JAP3029-01,일본현대문학탐구,김지영,화13:30-14:45【31709】목12:00-13:15【31709】,3,
전공,KLC3007-01,야담문학강독,이채경,화18:00-19:15【31708】화19:30-20:45【31708】,3,
전공,CCS2003-01,미학의비교이해,안상원,월15:00-16:15【31306B】수16:30-17:45【31306B】,3,
전공,HFS2002-01,포스트휴먼과미래기획,김연순,금15:00-16:15【31706】금16:30-17:45【31706】,3,
전공,HFS3002-01,미래디자인과인문학,김화자,월18:00-19:15【31709】월19:30-20:45【31709】,3,
전공,HIS3005-01,한국현대의정치와사회,오제연,월13:30-14:45【31605】수12:00-13:15【31605】,3,
전공,GER2007-01,도이치1b,프랑크그뤼네르트,화16:30-17:45【31502】목15:00-16:15【31502】,3,
전공,GER2007-02,도이치1b,프랑크그뤼네르트,월10:30-11:45【31501】수09:00-10:15【31501】,3,
전공,GER2028-01,독일학을위한독어연습II,조일,화09:00-10:15【31501】목10:30-11:45【31501】,3,
전공,GER2028-02,독일학을위한독어연습II,박희경,화09:00-10:15【31502】목10:30-11:45【31502】,3,
전공,ILI2001-01,기계번역과언어학,김성묵,금15:00-16:15【31306B】금16:30-17:45【31306B】,3,
전공,GER2008-01,드라마와사회,이숙경,화15:00-16:15【31708】목16:30-17:45【31708】,3,
전공,GER2009-01,서정시의감상과이해,박미리,화16:30-17:45【31702】목15:00-16:15【31702】,3,
전공,GER2026-01,독일학을위한독일어작문II,홍미경,금09:00-10:15【31302】금10:30-11:45【31302】,2,
전공,GER2029-01,독일학을위한중급독일어,조일,화15:00-16:15【31702】목16:30-17:45【31702】,2,
전공,GER3014-01,도이치문화사특강,임승기,금12:00-13:15【31503】금13:30-14:45【31503】,3,
전공,GER3016-01,독일대안문화,오민정,월13:30-14:45【31701】수12:00-13:15【31701】,3,
전공,GER3020-01,전공심화독문법,이정준,월15:00-16:15【31601】수16:30-17:45【31601】,3,
전공,GER3020-02,전공심화독문법,홍이정,월15:00-16:15【31502】수16:30-17:45【31502】,3,
전공,GER3025-01,독어학개론II,홍문표,월12:00-13:15【31707】수13:30-14:45【31707】,3,
전공,GER3027-01,"언어,마음,뇌",최명원,화13:30-14:45【31608】목12:00-13:15【31608】,3,
전공,GER3030-01,독일어능력시험,프랑크그뤼네르트,월13:30-14:45【31502】수12:00-13:15【31502】,3,
전공,GER3032-01,독일분단과통일,이혜정,월16:30-17:45【31709】수15:00-16:15【31709】,3,
전공,GER4006-01,독문학연습,이성주,금12:00-13:15【31502】금13:30-14:45【31502】,3,
전공,RUS2002-01,초급러시아어2,이주홍,화13:30-14:45【31306B】목12:00-13:15【31306B】,3,
전공,RUS2002-02,초급러시아어2,안혁,화12:00-13:15【31306B】목13:30-14:45【31306B】,3,
전공,RUS2004-02,초급러시아어회화2,포포바에카테리나,월10:30-11:45【31302】수09:00-10:15【31302】,3,
전공,RUS2009-01,중급러시아어회화2,포포바에카테리나,화12:00-13:15【31501】목13:30-14:45【31501】,3,
전공,RUS2019-01,중급러시아어연습2,서선정,화16:30-17:45【31302】목15:00-16:15【31302】,3,
전공,RUS2022-01,러시아인의언어와세계,이수현,목09:00-10:15【31506】목10:30-11:45【31506】,3,
전공,RUS2007-01,중급러시아어2,이형구,월13:30-14:45【31503】수12:00-13:15【31503】,3,
전공,RUS2017-01,초급러시아어연습2,이규영,금09:00-10:15【31603】금10:30-11:45【31603】,3,
전공,RUS2017-02,초급러시아어연습2,이훈석,화10:30-11:45【31302】목09:00-10:15【31302】,3,
전공,RUS2021-01,러시아역사의이해,오종우,수09:00-10:15【31709】수10:30-11:45【31709】,3,
전공,RUS3016-01,러시아문화세미나,김상현,월12:00-13:15【31609】수13:30-14:45【31609】,3,
전공,RUS3021-01,20세기러시아문학과사회,이형구,금12:00-13:15【31709】금13:30-14:45【31709】,3,
전공,RUS3023-01,러시아지역강독2,이규영,월09:00-10:15【31306B】월10:30-11:45【31306B】,3,
전공,RUS3026-01,시사러시아어2,최정현,월18:00-19:15【31306B】월19:30-20:45【31306B】,3,
전공,RUS3028-01,실용러시아어회화2,포포바에카테리나,화13:30-14:45【31302】목12:00-13:15【31302】,3,
전공,RUS4014-01,러시아문화텍스트번역1,김상현,목15:00-16:15【31608】목16:30-17:45【31608】,3,
전공,DSC2001-01,데이터사이언스개론,심원식,화16:30-17:45【32211】목15:00-16:15【32211】,3,
전공,DSC2004-01,데이터사이언스와파이썬,남기환,목09:00-10:15【50523】목10:30-11:45【50523】,3,
전공,DSC2005-01,데이터사이언스와R,유주연,목18:00-19:15【32530】목19:30-20:45【32530】,3,
전공,DSC2009-01,데이터사이언스와수학2,엄태관,월18:00-19:15【33303】월19:30-20:45【33303】,3,
전공,DSC2011-01,데이터사이언스와통계학2,엄태관,화18:00-19:15【33303】화19:30-20:45【33303】,3,
전공,DSC2013-01,데이터사이언스와컴퓨팅2,안용학,월09:00-10:15【33305】월10:30-11:45【33305】,3,
전공,DSC3011-01,응용머신러닝,주영준,수09:00-10:15【31305】수10:30-11:45【31305】,3,
전공,DSC3013-01,딥러닝개론,가야트리나다라잔,월12:00-13:15【31305】수13:30-14:45【31305】,3,
전공,LIS2014-01,정보문해론,김성훈,월09:00-10:15【31703】월10:30-11:45【31703】,3,
전공,LIS2016-01,정보분류론,조순영,금12:00-13:15【31403】금13:30-14:45【31403】,3,
전공,LIS3024-01,시스템분석론,박진호,수18:00-19:15【31703】수19:30-20:45【31703】,3,
전공,COM3006-01,컴퓨터네트워크,이광수,화18:00-19:15【50307】화19:30-20:45【50307】,3,
전공,DSC3002-01,데이터시각화실습,심원식,화13:30-14:45【31305】목12:00-13:15【31305】,3,
전공,DSC3008-01,의료정보시스템실습,이용정,월13:30-14:45【31305】수12:00-13:15【31305】,3,
전공,DSC3022-01,데이터베이스관리2,가야트리나다라잔,월15:00-16:15【31305】수16:30-17:45【31305】,3,
전공,LIS2013-01,고전자료의이해1,윤현정,화15:00-16:15【31311】목16:30-17:45【31311】,3,
전공,LIS3026-01,웹데이터베이스구축론,김성훈,화09:00-10:15【31305】화10:30-11:45【31305】,3,
전공,LIS3041-01,시맨틱웹시스템구축실습,오삼균,목09:00-10:15【31305】목10:30-11:45【31305】,3,
전공,LIS3046-01,지식구조론,박진호,월18:00-19:15【32530】월19:30-20:45【32530】,3,
전공,LIS3048-01,데이터분석응용통계,조정우,금15:00-16:15【31608】금16:30-17:45【31608】,3,
전공,LIS4017-01,기록관리연구,서유진,화12:00-13:15【31602】목13:30-14:45【31602】,3,
전공,PHL2010-01,과학철학,김명석,화18:00-19:15【31507】화19:30-20:45【31507】,3,
전공,SWF2002-01,인간행동과사회환경,이혁구,화15:00-16:15【61806】목16:30-17:45【61806】,3,
전공,COV3002-01,유비쿼터스사회와소통능력,이윤경,목09:00-10:15【33301】목10:30-11:45【33301】,3,
전공,ENG3048-01,생태문화의이해,김원중,화13:30-14:45【31503】목12:00-13:15【31503】,3,
전공,PHL3033-01,응용현상학,이종관,화15:00-16:15【31508B】목16:30-17:45【31508B】,3,
전공,PHL3043-01,미래과학기술철학,이종관,화16:30-17:45【31503】목15:00-16:15【31503】,3,
전공,ENG3014-01,영문학과영상예술,김유,월12:00-13:15【31607】수13:30-14:45【31607】,3,
전공,ENG3037-01,동시대영미문학,홍덕선,화15:00-16:15【31709】목16:30-17:45【31709】,3,
전공,FRE3020-01,프랑스문학과신화,강희석,화15:00-16:15【31706】목16:30-17:45【31706】,3,
전공,CCS4008-01,동아시아비교문학문화심층연구,이종호,월15:00-16:15【31508A】월16:30-17:45【31508A】,3,
전공,HIS2001-01,한국고대사,정동준,수09:00-10:15【31701】수10:30-11:45【31701】,3,
전공,HIS2002-01,고려시대사,박재우,화16:30-17:45【31706】목15:00-16:15【31706】,3,
전공,HIS2003-01,조선시대사,조성산,월16:30-17:45【31507】수15:00-16:15【31507】,3,
전공,HIS2007-01,중국의역사2,김지훈,화09:00-10:15【31311】화10:30-11:45【31311】,3,
전공,HIS2012-01,서양현대사의이해,나혜심,월12:00-13:15【31605】수13:30-14:45【31605】,3,
전공,HIS3034-01,역사유적답사4,조성산,미지정,1,
전공,HIS2018-01,서양사사료강독,이상동,월09:00-10:15【31606】월10:30-11:45【31606】,3,
전공,HIS3014-01,중국문화의사회사,하원수,화12:00-13:15【31608】목13:30-14:45【31608】,3,
전공,HIS3024-01,19세기유럽사,양재혁,목09:00-10:15【31311】목10:30-11:45【31311】,3,
전공,HIS3030-01,한국고고학,박해운,수18:00-19:15【31507】수19:30-20:45【31507】,3,
전공,HIS3038-01,라틴아메리카의역사,유정애,화13:30-14:45【31507】목12:00-13:15【31507】,3,
전공,PHL3036-01,고·중세철학특강,송대현,수18:00-19:15【31302】수19:30-20:45【31302】,3,
전공,ENG2006-01,영문학개관2,싸이몬에스톡,금09:00-10:15【31609】금10:30-11:45【31609】,3,
전공,ENG2009-01,영어학입문,이고운,화12:00-13:15【31605】목13:30-14:45【31605】,3,
전공,ENG2009-02,영어학입문,이고운,화13:30-14:45【31603】목12:00-13:15【31603】,3,
전공,ENG2013-01,영미드라마입문,김동욱,화15:00-16:15【31605】목16:30-17:45【31605】,3,
전공,ENG2017-01,미국문학개관2,강연훤,금12:00-13:15【31603】금13:30-14:45【31603】,3,
전공,ENG2019-01,응용언어학,문정원,화12:00-13:15【31507】목13:30-14:45【31507】,3,
전공,ENG2019-02,응용언어학,박희수,월09:00-10:15【31607】수10:30-11:45【31607】,3,
전공,ENG2020-01,영어사,강용순,월09:00-10:15【31605】수10:30-11:45【31605】,3,
전공,ENG3003-01,현대영미시,손혜숙,월16:30-17:45【31603】수15:00-16:15【31603】,3,
전공,ENG3015-01,영미문학특강,손혜숙,월13:30-14:45【31603】수12:00-13:15【31603】,3,
전공,ENG3017-01,영어의사회문화적이해,이한정,목09:00-10:15【31406】목10:30-11:45【31406】,3,
전공,ENG3021-01,영어음운형태의이해,강용순,월10:30-11:45【31605】수09:00-10:15【31605】,3,
전공,ENG3024-01,19세기영미소설,김연정,월09:00-10:15【31609】월10:30-11:45【31609】,3,
전공,ENG3025-01,현대영미소설,정연식,월15:00-16:15【31606】수16:30-17:45【31606】,3,
전공,ENG3036-01,영미단편소설,홍덕선,화16:30-17:45【31605】목15:00-16:15【31605】,3,
전공,ENG3038-01,번역의이해,김원중,화12:00-13:15【31503】목13:30-14:45【31503】,3,
전공,ENG3057-01,영어구조의이해,이정미,금09:00-10:15【31406】금10:30-11:45【31406】,3,
전공,ENG4022-01,셰익스피어작품세미나,김동욱,화16:30-17:45【31613】목15:00-16:15【31613】,3,
전공,ENG4023-01,영어교육론특강,이혜문,화12:00-13:15【31613】화13:30-14:45【31613】,3,
전공,ENG4027-01,영어통사론특강,이정미,금12:00-13:15【31613】금13:30-14:45【31613】,3,
전공,KLC2015-01,초급한문2,이은영,월18:00-19:15【31708】월19:30-20:45【31708】,3,
전공,JAP3023-01,일본의비즈니스와사회,김영남,금15:00-16:15【31602】금16:30-17:45【31602】,3,
전공,CHI2008-01,중급중어강독2,장수연,화15:00-16:15【31703】목16:30-17:45【31703】,3,
전공,CHI2020-01,중국근대문학사,남종진,금09:00-10:15【31604】금10:30-11:45【31604】,3,
전공,CHI2021-01,중국문학개론,남종진,금15:00-16:15【31406】금16:30-17:45【31406】,3,
전공,CHI2024-01,중문법,변형우,월15:00-16:15【31706】수16:30-17:45【31706】,3,
전공,CHI2024-02,중문법,변형우,화18:00-19:15【31603】화19:30-20:45【31603】,3,
전공,CHI2026-01,중국어문형연습,위펑,금12:00-13:15【31507】금13:30-14:45【31507】,3,
전공,CHI2027-01,초급중회화,왕수향,월16:30-17:45【31501】수15:00-16:15【31501】,3,
전공,CHI2027-02,초급중회화,김선희,화12:00-13:15【31502】목13:30-14:45【31502】,3,
전공,CHI2028-01,중급중회화,조은정,월13:30-14:45【31408】수12:00-13:15【31408】,3,
전공,CHI2028-02,중급중회화,위펑,화16:30-17:45【31301】목15:00-16:15【31301】,3,
전공,CHI2028-03,중급중회화,이정심,월13:30-14:45【31512】수12:00-13:15【31512】,3,
전공,CHI3009-01,중국문자의이해,전광진,화10:30-11:45【31507】목09:00-10:15【31507】,3,
전공,HAN2021-01,한문입문2,김경천,금15:00-16:15【50415】금16:30-17:45【50415】,3,
전공,CHI3012-01,고급중회화2,이안동,화12:00-13:15【31302】목13:30-14:45【31302】,3,
전공,CHI3012-02,고급중회화2,이안동,화15:00-16:15【31302】목16:30-17:45【31302】,3,
전공,CHI3035-01,시사문강독,이정심,월16:30-17:45【31512】수15:00-16:15【31512】,3,
전공,CHI3036-01,중국고전과인문학,김금남,수18:00-19:15【31511】수19:30-20:45【31511】,3,
전공,CHI3038-01,중국명시감상,김경동,목09:00-10:15【31512】목10:30-11:45【31512】,3,
전공,CHI3038-02,중국명시감상,김경동,목18:00-19:15【32211】목19:30-20:45【32211】,3,
전공,CHI3044-01,중국현대산문강독,김윤자,월12:00-13:15【31603】수13:30-14:45【31603】,3,
전공,CHI3046-01,고급중어선독,김윤자,월10:30-11:45【31603】수09:00-10:15【31603】,3,
전공,CHI3047-01,중작문연습,위펑,화13:30-14:45【31707】목12:00-13:15【31707】,3,
